AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SBP
2.166772737,0.526984709,2.876376816,2.016851118,-1.976467411,-0.566947003,3.747897359,1.201183348,15.0873806,6.181491755,0,74.55407024,7.30477684,40.47897727,36.74025964,60.35592193,0,3.180707108,0,7.722297334,2575.351199,348.5667278,1445.565698,278.4268268,156.4773448,35.52857758,39.08389297,-41.25453507,50.72932699,54.78804138,45.58478204,0.239123306,9.509628814,-0.045091694,5.222267464,0.195597092,761.1694314,8.005115315,118.1369382,70.04141153,1
2,-0.766587476,2.788543135,1,5.866143322,0,1.009106427,7.33974172,-1.419978403,0,1,21.22689668,37.81971464,101.2306243,0,7.182722447,0,7.248657672,0,41.99711635,483.1967002,33.41761705,160.2469026,78.80687162,55.73019343,41.85331736,472.2866895,11.89571441,90.42021842,1402.100646,11.35421886,33.72081415,25.64999195,9.935969957,8.188860682,0.43413678,16.18205565,28.89961776,37.80424986,93.11727724,1
1,22.62836778,1.511208258,1.663282133,7.98887794,-0.615802679,11.45561699,0.206434328,1,18.58452494,-0.942695507,52.41188265,13.05312005,25.90032315,3.174942068,-7.06800008,20.13544125,1.352759105,5.220507903,23.52084425,5670.191702,150.7388343,1284.103129,134.415298,114.2189355,14.07459025,1387.910172,182.1549025,95.6683714,1178.890959,2,0.760129804,3.263391169,1,0.152460446,0.091695673,7.733942701,13.55507236,119.112264,48.45433192,1
2.161352078,2.701660033,2.803161455,1,19.80642587,-0.960876863,2.293515832,0,1,-7.586792384,-1.499032835,-0.128770973,11.05876044,78.68404401,1.061871207,17.04235488,0,-0.519165067,0,3,1321.582442,431.1923333,186.8438955,50.06587697,299.807811,188.2762391,139.3286463,1754.602164,59.75439525,191.5199059,-2.969625915,3.411287107,4,5.515705285,2.530199677,0.128589806,112.912729,95.16569774,279.968008,112.2018101,1
2.405811451,1,2.088879631,1,4.629032624,-0.040167473,9.814715898,0,4.465259672,8.373317301,12.44198363,46.52375214,1.395502082,7.087679951,5.286704942,177.057139,0,1.63416,2.53345292,14.87709076,333.2786058,37.88527093,35.73773599,328.4101574,33.76265804,17.99194822,1069.085303,1072.229808,832.0692803,75.88348513,-2.200485075,15.65340348,44.99419052,5.68224804,5.965705725,0.117571964,13.40982184,51.12577124,0.924954107,18.75760296,1
3.280145121,4.512445231,1,0.909190341,25.6415451,0,8.145006673,5.212070151,0.590231584,4.416649317,1.58720691,17.52080464,45.52788661,41.41473596,0,49.38530364,0,4.762743509,0,2.453912309,-16.59110353,41.84610837,1100.276879,209.1090064,769.1244776,17.49529467,411.0797809,183.4806035,1185.057222,108.5943704,9.107509365,12.24141295,6.881745641,1,3.493385841,2.398461535,129.4388115,34.28867818,108.8247848,65.7241716,1
6.06187299,4.506384987,2,1.051598489,3.158945164,0,5.139836091,0,-2.616856443,1.205161561,1.442253182,33.64208911,-0.367929576,8.81214337,4.084989713,16.64135039,0,0,3.798193954,15.58886986,2137.817601,20.84619398,61.05548138,171.6674549,122.6363286,52.67614831,0.940348616,29.54780194,240.9310409,11.75560956,9.449806141,8.141084543,17.59670529,1,1.472470601,3.641557361,1.794551981,130.8608576,170.9094164,2.335817857,1
0.587388314,2.328248848,1,1,6.522318026,0,39.21849015,13.24307885,0.091637824,-2.095920709,-1.565514279,5.31817636,49.32961924,9.523248016,29.64938441,73.92771502,0,-1.406354987,0,12.33501192,764.3271517,62.9585094,168.1246024,89.73757272,570.7322331,1023.667834,884.2364073,65.19340775,56.83558735,511.1362804,-0.150816566,19.32367103,14.36460151,15.57605017,2.151913833,0.073568622,89.86075999,21.1213344,40.82015383,119.6229108,1
1,4.75905916,6.080952278,1,14.24855311,0,6.390320915,3.52660396,1,3.198446033,1.502717933,-0.620656853,25.6651527,37.54188448,22.80248019,6.474138134,1.321742394,1.927472298,4.739880056,51.01251315,682.1239867,28.3428898,1522.727471,51.69622944,289.7711364,453.5493012,32.40503059,94.01323188,199.3061984,622.8814483,0.17257408,15.09277827,0.630939507,26.31383336,3.716770811,-2.773924467,238.5398859,106.6460903,191.155726,173.9496599,1
1,2.196062953,2.415241925,-1.095241081,23.85885682,7.982967049,8.785851265,8.483834758,5.163006289,1.55990708,0,33.18354723,10.2032671,15.92134543,6.601981943,57.10031583,2.880570324,3.320825125,-0.186161724,0.918119978,666.6939534,29.59888783,1.822790133,65.80720355,256.2336436,29.73876812,608.3922405,90.48377471,-30.39545238,374.0161354,7.471340702,2.401601464,25.40956337,4.695950303,5.695152828,0.609224377,125.3490665,64.00252694,8,-8.954627827,1
1,1,6.844498443,1,12.41047786,11.16149973,3.875608518,2.8051765,7.041761716,0,0,2.999112326,23.70144448,101.9755144,7,21.50888194,3.673305981,0,7.850622564,11.55182967,227.0203146,159.188344,-36.87391494,38.94171771,479.5102987,110.6650065,33.28917284,-9.757359469,-0.781348476,141.9645836,148.1957055,14.25330043,34.77984627,5.076808077,0.827766901,-0.099969461,63.267608,45.82554803,45.90349206,177.1994663,1
1,4.906512092,2.993421703,1,14.509329,1.918369898,36.4079225,5.659593425,4.150353636,0,1.193418536,8.924562415,16.52398679,12.50374605,-2.698468989,24.22878341,19.43034971,0,0,0,24.85917504,16.34814895,7403.057049,45.81268922,19.51331622,22.62598495,751.905612,59.01938211,55.75971159,366.643042,17.48044971,-3.727233531,-0.451372798,1,2.465270567,0.205141788,146.2111232,-26.67682549,41.32921853,31.11568573,1
0.482174376,5.515779673,1,1,14.37119971,3.441899856,9.103596859,0,-10.95264708,-0.701871359,1.884246837,4.615519394,-4.07955734,35.28565474,11.51313347,-1.083295306,3.3371472,-1.456748401,3.208129917,89.34042111,1533.764763,171.2297755,2359.951805,698.6548569,1639.469606,71.45439946,82.0079061,62.04588907,252.5975708,82.21569288,25.46745498,14.26800123,14.51073004,44.57991823,3,0.133321673,71.60902507,25.02778615,-2.288151566,3.276459124,1
3.388666993,-6.075843909,-0.431497981,1,34.64297344,0,33.39893465,-4.773964783,1,6.499762055,-0.13069997,23.97784728,80.0495727,7.609415279,10.18049561,4.432942602,-9.861155465,7.923474867,13.35664804,47.1961313,348.4527603,150.8855804,2327.037558,179.9742631,1805.97642,32.22663597,185.9965112,92.79401864,93.71467644,128.5371804,2.743163268,6.308147461,32.03042353,1,2.700837687,0.027780138,91.42168657,8.116390519,46.89755207,32.6809355,1
6.321397904,0.961381926,2.666767808,1,7.234970071,-0.217635948,3.65666177,16.98421544,1,0,-0.183945122,83.74464267,153.1361208,50.77673531,14.45649886,-2.795041812,4.092478933,0,11.62094934,1.299917816,1587.815408,248.4817671,238.5384745,96.69953782,65.93499061,1051.600388,52.76721327,527.3958187,51.0724957,189.778897,0.098829639,0.251975564,1,6.437381566,3.244396671,-0.361306564,40.80747064,20.37509188,92.52814266,71.27331467,1
5.363472767,2.821956972,0.826826244,1,-11.88289621,-0.713428342,49.59816068,3.05550462,-2.468478059,4.155470183,0,4.847711476,27.29388627,7.653090433,-6.655598616,50.17272294,1.932630473,11.9263326,0.460789378,5.810591772,46.1583669,79.94562474,167.2379237,583.1482584,96.34679242,29.61211631,72.35464025,402.5209511,233.3732142,323.408876,7.974564401,7.603326391,4.077968043,8.936686701,2.16556906,-0.370114838,171.1287996,-42.64900607,55.78748389,5.982400881,1
3.359340992,0.674499138,-0.322632063,1,1.241857081,1.709655842,36.48626056,-1.324877799,7.197070776,-3.872789537,12.17098991,11.62193716,58.67353729,4.389131513,-1.839454498,10.80608109,0,4.169042776,13.5651739,16.19463092,324.2955246,8.677016794,769.9771278,281.7509813,-8.833529916,206.8872245,40.51170115,282.7096121,92.65489739,1926.120761,3.498181888,6.778837363,18.1220426,14.98298126,2.133246463,0.252758634,144.7036167,14.94444126,118.0563919,34.21170779,1
3.744326976,2.458844296,2,1,12,0,64.61298412,-0.496461784,8.911394539,1.316891855,-0.987759136,17.33972445,34.64577809,52.83782661,1.18227943,20.37637394,0,0,-0.775427488,13.96593963,101.9891248,27.10549929,116.6975823,10.63378182,-13.37922187,399.2351035,125.6478477,1039.299487,344.5607011,28.37935541,4.403115204,19.75359678,23.3165516,1,0,0.242844242,23.74794796,26.70203997,-11.56218426,144.7116811,1
5.735236599,2.885824333,1,1.882676304,1.26312923,-0.969090862,45.36505839,0,7.421641214,2.653860796,1.971472144,5.475936179,20.85478828,65.99654272,-0.318746474,23.63532557,1.3633232,1,3.437945625,7.570178769,50.70382216,20.17277791,42.37508215,211.8959798,145.3332375,234.9075829,568.9496921,131.4371713,121.9163793,83.79169206,9.552915959,11.44922238,26.21539972,-1.355035259,5.252817795,-0.228674769,106.4312812,37.93651046,179.3267307,28.23138772,1
1,2.634173633,1,1,18.13589419,0,13.28460401,2.993578553,1,0,0,53.03454147,37.18317271,9.249620824,-6.602811961,25.58806999,12.05985475,2.339036028,1,16.61550678,92.13606401,-2.926955691,729.422336,194.6420276,214.6655542,76.80426662,55.70684353,660.3529541,592.0241674,113.9617893,8.465664716,1.854926129,18.45743175,1,1.844374013,0.729404576,74.1885256,5.926689961,13.15361049,30.57802381,1
-0.058881174,1,1,1,0.883192145,1.743880175,17.68399491,6.198405663,4.622972099,50.44422548,13.93817039,45.43810134,0.444667215,35.73342684,6.834058902,149.6545467,-0.120766018,0,1.3117213,39.78034968,142.1439974,81.05707774,-628.3332707,318.3270014,137.5063489,37.08091998,134.8928497,122.5321816,101.4522222,500.2213568,25.65920535,29.4546755,89.98288747,4.840859475,1,-1.876937413,135.9093213,18.88167607,219.4217292,-15.31903899,1
3.566401672,1.779860469,4.954357699,1,47.25218815,-0.928016893,-1.63184674,5.447820293,1,0,1.378227124,56.9486596,66.30666557,10.76737693,10.64599315,6.924745849,0,16.86361902,2.381209204,24.44173052,219.4577577,68.86954089,516.005196,480.6916011,430.9273225,6.412133516,374.8978279,409.8342394,40.68000617,294.3563596,43.68768784,5.093452658,9.118580648,-0.911336207,4.36531876,-0.147001222,176.7275822,116.7511564,10.79671961,91.23224089,1
2.217788411,1,0.624730145,1,12.26469686,0,0.862034082,0,0.940332222,0,1.156375636,36.16476664,0.558858254,5.22365845,1.974369019,31.17197545,0,9.041216652,0,50.72593649,504.6941463,11.82145705,718.7739789,170.0996319,11.41357583,80.45741894,160.219415,23,97.2901242,5.347950265,26.50944483,4.380511614,13.80163731,-0.308216499,3.375518536,1.26008801,75.83788544,19.46430294,414.9044658,11.75005218,1
2.003639642,3.584835004,1,1,13.26681907,-0.580690868,18.45631375,13.12673878,3.31181813,-0.873247276,0,16.35799149,120.6598763,1.756146303,5,-1.323715544,0,-0.718106234,0,19.2848411,63.2076009,208.372761,-3.800004361,3.885821417,-4.493086593,101.1591825,99.17671987,325.3318216,25.82412174,150.8373871,-5.862765186,-0.853577537,19.31846997,14.72760128,1.178908857,-1.244668823,31.09445169,147.3828724,15.5128516,166.2720265,1
3.981555692,2.645917838,1,1,25.64839138,-0.865352396,-4.763643118,-1.416227188,0.930206928,2.565311067,-0.558281092,29.28348884,5.5095393,11.96030385,27.25288432,73.41126529,0,1.356495899,3.468502061,116.220758,348.0930376,144.6676267,490.0123057,37.0091815,11.84709834,47.40448608,113.4969536,511.8401397,813.0987316,288.4734607,-3.210553608,5.404399048,9.957753109,1,3.886897146,-0.204822449,101.0539517,124.9614446,43.34721931,84.4157973,1
1,-0.293316834,6.968605523,2.334360533,49.39058159,0,-2.313994028,0,1,0,0,272.5562795,21.23206939,111.3538491,3.488662242,30.4203153,0,11.8369799,2.961457247,7.711981278,449.684083,23.12268513,332.4447609,9.777883636,1016.84801,15.58487643,94.57958974,385.6879009,30.62113816,67.532695,8.871211882,10.64392597,15.6397609,11.37653134,3.356676857,0.584253559,48.25825658,10.73741546,28.55853346,78.2587505,1
0.404946052,2.606852461,4.852370022,1.449560049,12,0,54.23275964,7,1,0,17.14269417,28.70037466,4.528547411,7.261343025,11.79144555,43.0043489,0,-2.970072344,1.988545857,41.32928794,59.05456418,202.983716,3135.938148,20.480406,16,179.2242647,75.95018826,10.1756329,-85.92214731,107.5022325,16.36939219,61.52721437,9.778599249,9.667771653,3.876232761,0.060285995,15.84655952,-18.63935126,154.5207197,209.4170338,1
2,1,-2.995383004,1,1.288833919,0,16.97100709,5.517456079,1,0,0,47.96475208,59.81142528,121.8113991,4.348125548,0.032471772,2.540576111,3.567503286,1.234219065,13.57940566,5436.60086,10.12975796,231.772677,88.01689858,102.1885151,174.9640505,141.7722757,1214.128192,161.61297,-37.25847503,0.113018264,4.089811609,13.07069446,1,1.108248975,-0.402436345,140.82525,32.3423209,54.1026018,29.31708718,1
1,0.720967133,1,1,7,0,22.4301857,-0.092295172,1,0,1.096794874,10.67853951,11.43018638,9.793828048,-1.19126066,4.936490335,-0.15579659,0,5.518102169,31.77906402,1142.856392,255.0622557,243.2149482,62.32538715,42.88746714,66.40389867,319.8510737,229.5933809,99.29632606,813.1295343,23.35243674,34.37137815,12.4406693,49.19415346,9.523274433,-1.12254623,14.97103106,163.0153947,51.70586926,101.4557602,1
2.033201966,1,2.395746065,1.595012057,19.8140842,-0.151396317,6.68139047,2,1,3.452620145,0,48.8386431,-0.058213086,51.10774097,17.62948397,-4.266115232,0,2.138906213,1.528765669,3.662501257,2754.520625,564.6788961,182.5285374,82.84391293,919.9850202,280.2868876,116.1033294,194.6542973,87.68597595,743.116698,11.2207202,4.46526603,12.75886003,1,5,0.258783572,81.7273674,14.68231465,29.7464874,23.90925661,1
0.606225896,-1.335744632,4.695896128,1,25.62221927,0,19.65940602,1.804285441,1,0,0,67.38483251,147.5509685,-9.7370303,1.147529534,136.0703008,2.316074135,1.935047696,9.351611767,16.58993429,184.3524899,-55.41772217,110.0190767,-5.665147978,132.6413252,100.5418586,143.924241,21.6033017,109.6921153,57.08154546,9.466314182,4,2,4.562585766,3.972019062,0.451201914,44.55111134,169.8969492,205.2503054,79.78057628,1
-0.198646844,3.606979413,0.745807741,1,15.53197303,0,6.631345419,0,3.636543109,0,0,89.76096032,61.91643202,116.8510431,7.93553929,12.86661073,0,0,-0.867895399,3.335708629,168.5604536,108.219779,120.9718117,32.6402794,368.3003135,474.7265638,190.6561064,1201.271859,23.69564404,-3.711155375,49.88723559,4.636512345,4.728211336,1,7.529372733,0.018052958,103.867939,22.15107091,30.72709984,5.408374259,1
-0.072874728,3.473321614,-5.940247383,1,12.97718264,0.677738788,8.814725774,-1.608520418,5.862245271,0,0,-19.33162934,39.98329758,8.967002981,6.644534817,40.78479101,-1.858032678,0,1.669769605,34.11584486,444.0170368,38.6529804,68.75236136,95.94445171,97.52693046,31.68208113,44.97989178,219.9806456,84.27479484,73.93354767,6.911491148,14.73946788,8.365020192,2.281590498,0.744731819,-0.314664109,109.4649849,5.428819964,100.0501486,23.42272024,1
1,2,2,2.300840543,17.35773937,0,43.45646647,3.406037413,3.958274146,0,0,37.90973771,92.71514685,68.72454403,15.57348712,-8.559445873,0,8.26468292,6.302212983,43.24602792,1152.790704,75.47512826,692.9656135,264.4895541,129.8476954,18.18723023,76.31395519,140.7923456,34.78357569,148.4372309,6.370381805,-1.620506361,0.835231738,-0.37099376,-0.517274375,0.270378337,159.4622426,403.690244,80.7324032,39.69678205,1
1,2.490036417,2.868129833,1,8.203327575,1.809090896,8,6.295177747,3.097690516,-0.837497435,1.964018603,16.94096389,0.522657595,10.26987181,5.467155933,20.4779107,0,4.662603462,0,6.267489429,1365.698944,61.59357208,1612.636869,171.8147046,-118.7946821,136.5866584,88.26954114,385.2777792,226.6000735,123.5639266,7.633970622,3.830136796,31.08217026,1,3,0.472735851,23.95208594,20.99439966,125.3744021,113.2037194,1
1,0.813672455,5.948719343,1,6.877498823,5.570352097,4.154649243,-0.764920237,1,0,1.935863421,-28.65149514,7.178186721,70.46033481,50.09418188,12.09077799,0,0,3.039941133,0.248138688,509.9063863,63.0655747,-463.8727863,-138.8476644,-2.412862665,-18.95580092,-61.46027115,708.0234055,42.22299563,106.6320782,5.854205636,0.742084547,16.23972166,6.0271007,-0.456009566,0.472636513,9,23.46103315,112.8565649,5.362320583,1
4.537582904,1,2.573651796,1,5.255609038,0,8.390523507,0,-0.153017567,0,3.006935905,18.12274195,8.80826314,65.6409476,1,48.18359325,0,0.584117086,0,0.343000933,2245.763399,6,-77.54590271,90.67773196,39.967528,58.74746108,995.8522127,168.9584658,226.7857253,108.5187519,38.58118003,14.44398763,2.593423717,1,3.224024519,2.339548327,5.895077394,24.92340131,103.9398885,4.104223543,1
4.652521958,4.679197679,4.652690472,0.660240133,28.16672453,0,7.701513376,0,2,2.229477212,0,4.210216456,46.83833658,60.20703789,44.83959947,53.78745833,0,1,12.43650234,19.57898349,2756.387611,8.899656269,1306.630354,4.529044736,777.3035347,50.58163713,2817.979793,240.7732918,63.76087059,360.439123,33.36583448,2,12.08040633,-2.221654569,2.811779389,2.319811381,-1.389695517,59.62237397,13.6078291,10.77139187,1
4.521154007,1.213595801,-1.130171619,1,-11.76455506,1.394055658,7.847562441,2,-1.772784609,0,0,105.7591588,65.98350374,3.202466229,6.147986725,16.47679454,-1.21213644,13.04276328,11.53230912,4,406.2453866,342.6108628,1926.669687,766.4983788,244.5125013,34.56026708,2318.504709,1031.491728,120.3615292,-188.0358484,10.43311874,3.276294236,6.532766044,10.46026278,5.769165425,0.122159099,163.8659813,10.61929822,44.7235974,5.812920338,1
2.998086684,4.557105083,1,1,21,5.456064746,-5.933932859,0,4.763359102,10.54383232,0,25.81731009,6.354435416,4.2979296,5.79010918,4,12.71079516,1.076802613,1.329010928,1.405868682,2001.662437,-8.511387816,55.0445483,35.32579876,84.75186677,-20.44853489,232.8388081,658.4746347,64.42229444,99.45859978,-10.42789018,3.067548429,-0.527941071,-0.510117676,3.650267928,0.851243949,4.771838533,331.7256002,62.06994174,43.9177049,1
0.98034233,0.945687868,-0.915884321,1,-5.892318028,0,16.58765661,-0.499421169,11.67746955,1.68775407,1,143.7779748,21.73720946,136.997147,25.95431062,1,0,4.704692599,0,15.69322374,131.4835995,25.29592358,236.639891,100.4730509,858.1438044,117.7002274,137.3126861,275.4774776,303.0569819,-20.21928518,10.58063268,26.47321792,3.210149514,10.95439203,0.044493255,0.079787806,149.3940568,77.27670323,120.2325756,16.17545956,1
0.76306617,1,0.762552775,1,5.569144746,0,22.90767628,-2.869107652,7.435456817,8.452012,8.317876018,13.85090925,33.2157669,10.52506828,19.758691,151.7599562,3.004374262,1,-1.978816403,18.84288302,997.7446403,16.08937178,440.3516277,158.9837733,-43.78259994,14.12697493,22.01119488,676.3584145,627.1972503,8.648353097,9.798732144,9,49.94422159,4.769768317,1.525987993,0.831623035,48.28724414,122.1975547,32.02776315,195.07825,1
3.344612438,2,0.950675705,1,-0.58113659,3.961244485,28.2087285,1.295481027,7.262733652,1.975703945,0,33.19919661,33.48702336,37.82420575,0,1.108558629,0,0,-0.984660602,3,374.6958017,44.70976425,2548.004224,26.30997262,150.1214258,107.8349766,71.15644927,568.6745906,425.7803913,531.082916,23.59477321,12.85588948,4.999416086,1,5.345215184,0.652530084,-12.13563355,0.042296106,44.25258029,32.22259087,1
2.208987068,4.07524749,4.360008498,1,11.29258896,0,4.090278126,0,-0.036223531,0,-0.484701604,16.87238716,16.45620139,5.617931275,7.864071063,103.4685638,0,0,-0.130025979,33.93728256,189.1603452,85.44159266,-390.9982046,86.45553267,44.38984181,44.66891205,1076.087309,192.0847326,86.82050378,474.8443372,32.31136257,46.03793788,13.03124704,2.477454497,5.440413192,0.082283985,87.53333563,419.576083,380.2324156,20.3017068,1
2.15298554,-5.107859587,-0.748690943,0.551518982,10.1972703,1.551565109,-3.702356342,-3.534121108,1,13.42411593,1.088938401,1.475850408,94.69565112,3.007599068,0,41.48606105,8.256069821,1.111736981,0,2.037223895,6437.182113,-19.23967374,52.30899338,222.9880301,524.7212725,11.16636118,190.6680374,118.2401156,30.57509992,37.27837371,6.888487476,33.3931441,12.51333875,-0.969342171,2,0.427192445,125.7265185,7.638166557,103.2433241,51.37203607,1
4.162086652,2.715458525,2.682595822,1,3.321721068,-3.353857638,20.82602365,5.073663123,7.255982737,-1.056665863,-0.057534425,4.033385832,23.96544042,37.07188703,45.71933452,34.92314484,-0.833740621,6.402670683,0,4.156677401,-20.78052921,132.1427574,1468.061356,91.64122062,-54.77810825,94.59716795,-31.58008595,204.4328543,51.40114143,570.9564193,17.10400605,10.19498396,11.6063352,0.189953922,6.588562539,-1.610755068,200.3882526,58.71504303,42.35602511,325.764174,1
